Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket
2016-12-31,Delhi,409.4,57.6,166.3,129.3,227.7,23.0,2.96,49.3,129.9,17.35,3.54,8.07,474.9,Satisfactory
2017-01-01,Delhi,408.0,259.0,11.0,92.9,164.3,26.7,1.59,27.9,15.7,18.68,28.02,7.64,168.1,Poor
2017-01-02,Delhi,264.7,170.7,146.2,106.7,55.9,43.1,5.2,66.1,32.4,19.38,17.24,4.33,148.1,Satisfactory
2017-01-03,Delhi,73.4,101.2,64.0,141.8,109.0,2.3,2.24,94.6,29.3,12.3,9.98,8.96,252.3,Severe
2017-01-04,Delhi,247.6,15.9,37.8,56.4,233.5,35.6,4.12,27.2,51.0,11.17,24.95,2.18,349.4,Good
2017-01-05,Delhi,211.2,363.8,36.2,104.9,144.1,8.8,8.95,85.0,193.4,7.38,23.25,4.5,334.2,Good
2017-01-06,Delhi,82.7,541.7,16.7,105.9,197.9,47.5,4.81,13.6,68.2,9.98,3.64,9.48,273.1,Good
2017-01-07,Delhi,0.7,317.3,141.5,33.8,122.1,30.6,1.24,53.1,15.9,17.71,11.73,2.94,78.0,Very Poor
2017-01-08,Delhi,459.2,154.3,137.0,131.9,95.5,17.6,6.6,21.6,168.9,11.9,19.5,7.94,446.1,Very Poor
2017-01-09,Delhi,232.7,574.4,136.4,57.2,236.3,27.7,8.69,5.7,93.8,6.72,25.99,3.95,80.6,Severe
2017-01-10,Delhi,339.8,296.6,164.8,95.6,111.5,16.1,2.22,74.2,190.8,0.55,6.5,0.01,494.8,Good
2017-01-11,Delhi,417.9,182.9,120.5,116.3,54.6,48.2,8.41,19.9,29.2,8.21,27.81,9.95,167.5,Moderate
2017-01-12,Delhi,121.4,82.6,65.6,39.0,207.5,26.6,1.82,30.1,198.7,10.95,6.48,9.72,190.3,Very Poor
2017-01-13,Delhi,209.4,93.2,78.7,108.8,89.3,0.8,6.28,26.4,106.2,5.91,4.71,8.32,156.1,Satisfactory
2017-01-14,Delhi,48.1,581.0,79.1,140.6,155.0,22.4,5.2,54.4,194.4,13.55,13.34,2.29,115.4,Very Poor
2017-01-15,Delhi,343.4,97.7,159.9,141.9,48.6,25.9,9.31,56.0,96.4,8.93,9.5,5.54,325.1,Very Poor
2017-01-16,Delhi,252.0,87.5,50.0,97.9,66.4,43.9,2.26,76.6,56.6,2.13,14.95,1.75,44.1,Good
2017-01-17,Delhi,108.9,183.3,60.3,27.1,168.4,12.6,6.64,21.9,116.8,1.26,29.2,1.21,359.3,Very Poor
2017-01-18,Delhi,97.0,382.8,25.3,37.4,49.2,10.2,7.68,93.8,155.8,2.3,29.76,8.18,454.1,Severe
2017-01-19,Delhi,253.0,366.3,119.8,53.9,18.0,23.3,7.48,92.3,12.4,12.67,4.5,6.62,12.7,Poor
2017-01-20,Delhi,483.1,25.1,120.0,18.2,163.2,5.4,7.76,70.8,103.3,3.29,21.76,4.19,26.7,Satisfactory
2017-01-21,Delhi,237.6,557.7,120.1,131.9,100.1,42.6,1.87,42.0,122.7,4.21,28.88,8.49,322.5,Satisfactory
2017-01-22,Delhi,491.1,311.8,77.6,21.3,25.2,25.9,3.16,23.2,124.3,13.05,5.91,2.88,69.1,Very Poor
2017-01-23,Delhi,55.9,553.6,0.6,97.8,0.3,2.1,1.66,40.8,128.5,2.78,13.17,5.55,424.7,Moderate
2017-01-24,Delhi,71.8,84.9,94.2,81.8,89.0,21.7,5.33,50.5,38.3,17.66,22.4,0.97,334.8,Severe
2017-01-25,Delhi,338.1,204.2,62.5,104.3,209.7,12.9,6.23,29.0,143.2,8.04,20.12,7.94,124.7,Very Poor
2017-01-26,Delhi,384.6,255.9,197.4,16.0,183.4,1.9,2.24,11.1,105.9,12.18,22.61,0.11,36.8,Good
2017-01-27,Delhi,328.8,311.3,58.7,83.5,202.4,2.5,0.98,13.2,181.9,19.02,5.64,9.26,379.7,Very Poor
2017-01-28,Delhi,132.9,259.4,130.1,37.7,65.4,26.3,5.16,39.0,98.4,1.54,2.93,8.93,249.2,Severe
2017-01-29,Delhi,249.6,43.6,181.1,42.3,62.4,34.9,9.73,45.1,107.4,17.2,5.97,8.08,417.4,Satisfactory
2017-01-30,Delhi,91.3,156.1,179.8,2.6,248.2,19.9,5.29,30.5,87.8,13.57,15.14,9.4,21.6,Poor
2017-01-31,Delhi,458.5,59.9,175.1,48.7,85.9,13.0,0.52,33.7,179.4,4.73,0.01,4.66,383.5,Severe
2017-02-01,Delhi,421.8,206.7,93.3,91.3,107.1,40.4,0.85,40.0,11.9,16.79,1.14,4.47,292.4,Very Poor
2017-02-02,Delhi,59.9,397.4,113.1,113.5,14.1,18.6,2.37,51.0,120.5,18.93,13.49,2.67,356.9,Good
2017-02-03,Delhi,15.0,315.6,84.8,139.9,132.0,3.8,1.99,50.9,72.6,18.55,18.2,3.21,349.7,Poor
2017-02-04,Delhi,24.5,228.2,114.0,114.7,39.8,19.8,1.51,93.3,190.4,19.07,23.98,1.03,57.6,Satisfactory
2017-02-05,Delhi,300.0,318.8,138.4,52.0,159.5,3.5,6.8,34.9,48.5,9.22,12.78,2.12,347.9,Poor
2017-02-06,Delhi,41.5,50.5,125.0,116.8,52.0,11.4,4.17,90.7,53.3,14.07,5.56,6.77,449.3,Severe
2017-02-07,Delhi,5.5,156.8,147.4,16.8,121.5,14.8,3.16,58.7,82.1,0.12,26.88,8.24,96.2,Moderate
2017-02-08,Delhi,424.0,21.1,24.4,51.8,103.4,20.2,1.59,85.6,165.2,1.5,0.93,1.19,22.7,Severe
2017-02-09,Delhi,426.5,349.2,28.0,92.9,128.4,13.6,2.49,59.8,97.0,2.37,19.37,1.58,452.0,Poor
2017-02-10,Delhi,423.9,93.2,48.3,131.7,144.9,2.5,7.46,2.8,29.7,12.82,13.65,2.6,64.1,Severe
2017-02-11,Delhi,363.9,589.0,174.0,140.6,25.6,11.9,4.13,57.1,29.1,15.64,10.03,8.89,421.7,Moderate
2017-02-12,Delhi,477.4,440.7,106.2,102.7,68.9,30.4,1.46,75.6,91.7,9.41,20.68,8.78,187.0,Satisfactory
2017-02-13,Delhi,42.3,179.9,99.4,78.6,73.3,46.3,6.38,36.5,6.8,4.87,9.88,4.13,272.9,Good
2017-02-14,Delhi,417.8,217.1,98.3,17.7,98.7,43.1,4.48,65.9,119.3,3.4,28.6,5.48,202.7,Very Poor
2017-02-15,Delhi,5.2,110.1,101.4,128.7,72.9,5.5,8.45,30.9,165.7,3.45,27.26,9.07,294.7,Severe
2017-02-16,Delhi,405.0,515.9,59.6,77.3,209.3,12.6,3.22,89.0,22.6,13.51,10.36,7.33,189.2,Satisfactory
2017-02-17,Delhi,332.0,176.2,38.4,24.4,213.3,4.4,4.64,36.0,138.8,12.28,29.19,3.15,265.3,Moderate
2017-02-18,Delhi,91.9,402.3,132.8,85.1,122.9,44.9,4.94,39.4,132.2,14.2,27.61,4.36,164.1,Severe
2017-02-19,Delhi,389.3,47.9,191.3,88.9,103.8,6.2,6.23,48.7,137.1,9.88,29.15,9.08,25.4,Good
2017-02-20,Delhi,447.5,132.5,197.6,141.9,85.0,33.0,9.76,54.7,51.6,15.99,25.67,8.23,293.2,Good
2017-02-21,Delhi,139.7,418.1,64.2,37.5,47.4,37.3,1.83,80.9,194.1,1.06,25.63,4.82,325.6,Very Poor
2017-02-22,Delhi,269.2,137.6,128.1,75.1,14.9,31.9,2.07,35.5,26.2,4.53,1.38,8.72,252.4,Moderate
2017-02-23,Delhi,109.7,159.2,33.0,50.2,44.4,29.5,0.66,94.6,46.8,11.8,28.91,0.19,50.8,Very Poor
2017-02-24,Delhi,348.4,464.2,32.3,116.1,6.6,12.6,2.31,5.8,78.9,11.97,15.57,5.0,496.8,Poor
2017-02-25,Delhi,210.8,541.2,189.0,117.1,140.0,48.0,7.7,91.8,143.3,18.28,9.78,0.41,183.3,Moderate
2017-02-26,Delhi,465.3,201.1,143.8,23.8,4.8,24.3,9.76,1.9,162.9,2.83,23.77,4.07,21.6,Satisfactory
2017-02-27,Delhi,194.3,562.6,166.9,120.7,46.5,32.3,4.77,81.3,57.8,8.58,9.79,6.56,344.5,Moderate
2017-02-28,Delhi,193.5,168.1,193.6,147.7,240.5,49.9,7.22,48.2,96.1,0.37,23.7,7.42,204.1,Poor
2017-03-01,Delhi,463.9,134.3,88.1,24.1,58.9,19.7,7.59,0.4,33.1,19.7,7.44,0.77,383.3,Severe
2017-03-02,Delhi,104.2,341.1,195.7,131.1,115.7,15.8,8.57,50.6,150.3,6.34,3.36,4.8,187.0,Good
2017-03-03,Delhi,187.0,76.6,135.7,130.0,162.9,19.4,9.15,58.0,188.6,5.17,28.12,6.77,325.1,Satisfactory
2017-03-04,Delhi,197.6,352.5,180.5,66.2,14.1,16.0,2.05,80.7,55.1,2.49,24.62,7.88,167.4,Good
2017-03-05,Delhi,433.4,172.8,193.0,87.8,65.9,29.2,1.61,93.8,131.3,4.79,0.73,3.8,65.4,Satisfactory
2017-03-06,Delhi,184.6,267.8,41.9,85.0,184.2,10.4,8.41,50.8,147.7,11.94,14.91,8.76,382.1,Poor
2017-03-07,Delhi,397.0,15.4,170.6,29.1,70.6,4.3,8.83,46.8,89.4,9.41,3.61,8.78,60.1,Poor
2017-03-08,Delhi,251.6,231.4,78.4,142.7,138.5,35.1,0.95,72.8,68.5,13.73,9.79,7.09,379.6,Very Poor
2017-03-09,Delhi,300.9,224.6,113.4,95.4,242.1,14.2,9.48,62.3,9.1,19.98,5.29,6.59,432.3,Poor
2017-03-10,Delhi,142.4,295.6,15.6,128.8,216.4,39.2,3.88,54.7,33.7,9.96,14.55,2.18,371.1,Severe
2017-03-11,Delhi,390.3,271.2,88.3,8.2,129.5,47.1,1.88,33.7,68.1,17.19,10.97,9.15,389.8,Severe
2017-03-12,Delhi,28.7,485.7,153.2,140.9,146.3,8.1,1.37,79.6,189.0,16.74,20.54,6.72,184.6,Good
2017-03-13,Delhi,406.9,493.8,13.5,12.7,243.9,37.8,5.87,58.4,88.3,9.82,16.55,5.13,117.0,Very Poor
2017-03-14,Delhi,54.2,505.6,107.0,49.1,174.1,15.6,6.82,21.8,102.6,1.72,12.18,3.26,148.7,Good
2017-03-15,Delhi,255.7,280.5,7.8,147.4,201.2,30.1,2.05,77.7,193.6,12.67,1.56,5.61,321.6,Poor
2017-03-16,Delhi,176.2,430.3,161.6,12.1,48.1,33.9,5.21,43.5,74.9,7.17,6.11,6.76,373.0,Poor
2017-03-17,Delhi,183.2,72.4,54.4,34.8,186.9,50.0,3.56,25.8,81.7,4.46,28.13,7.62,272.7,Good
2017-03-18,Delhi,165.6,46.5,193.1,120.5,88.0,33.1,1.6,35.9,177.9,15.68,12.52,1.52,237.4,Good
2017-03-19,Delhi,411.3,518.5,25.4,31.3,129.0,42.3,5.18,31.7,113.6,7.2,10.16,6.68,97.1,Satisfactory
2017-03-20,Delhi,346.0,73.0,75.2,89.4,120.8,37.7,4.16,92.1,21.6,1.51,13.98,6.38,63.8,Satisfactory
2017-03-21,Delhi,88.6,109.3,40.6,88.4,15.6,23.6,8.42,29.0,153.8,12.53,24.25,7.93,479.0,Very Poor
2017-03-22,Delhi,465.3,498.6,41.9,35.7,132.3,49.8,8.97,16.3,143.5,16.56,27.69,5.24,366.1,Severe
2017-03-23,Delhi,497.3,483.4,26.8,36.5,94.6,20.9,2.32,21.5,85.6,9.2,24.46,6.45,444.9,Very Poor
2017-03-24,Delhi,473.4,336.0,94.6,129.2,219.7,38.3,1.51,83.0,41.0,11.92,17.54,9.47,345.3,Good
2017-03-25,Delhi,340.6,532.5,83.1,35.2,72.7,12.4,0.34,79.2,168.3,18.57,6.16,5.26,388.4,Poor
2017-03-26,Delhi,108.1,376.8,43.5,93.8,50.3,3.6,1.22,67.5,143.4,13.58,18.38,9.11,298.2,Good
2017-03-27,Delhi,341.5,206.2,120.7,52.2,227.0,46.7,4.88,37.4,132.9,19.71,15.24,5.62,197.3,Very Poor
2017-03-28,Delhi,258.7,504.7,166.3,13.5,68.2,27.3,2.15,30.5,96.4,15.65,14.76,9.22,55.1,Good
2017-03-29,Delhi,381.3,563.8,48.7,25.8,112.4,33.8,1.88,35.5,86.7,15.44,3.94,5.96,259.7,Severe
2017-03-30,Delhi,22.9,292.8,53.8,27.6,85.1,11.9,7.2,54.1,193.5,0.54,4.48,9.58,196.2,Very Poor
2017-03-31,Delhi,354.3,83.0,33.3,27.3,142.1,32.3,2.78,64.4,169.4,14.56,18.26,7.0,243.4,Good
2017-04-01,Delhi,295.3,593.8,36.3,109.5,24.8,35.0,0.17,68.2,136.1,16.97,11.59,9.21,311.2,Very Poor
2017-04-02,Delhi,357.6,592.0,96.5,13.5,109.8,9.3,8.9,54.6,17.9,5.48,19.18,8.42,223.2,Good
2017-04-03,Delhi,332.6,582.8,126.4,45.7,23.4,9.2,3.61,40.3,81.7,12.52,3.15,6.45,137.8,Severe
2017-04-04,Delhi,294.1,104.8,31.1,133.9,241.4,9.4,9.73,6.3,7.0,17.56,8.49,6.44,319.4,Poor
2017-04-05,Delhi,470.7,321.8,15.8,62.2,239.2,22.1,5.15,44.0,173.8,6.98,16.38,3.94,358.2,Very Poor
2017-04-06,Delhi,169.6,314.9,107.3,58.9,2.9,3.9,1.98,4.0,22.0,17.59,8.68,0.73,131.4,Satisfactory
2017-04-07,Delhi,317.4,142.1,100.2,110.4,92.1,37.3,2.96,8.0,187.9,3.72,3.26,4.29,281.8,Very Poor
2017-04-08,Delhi,495.5,276.5,4.8,119.9,110.7,24.8,7.23,61.7,28.8,2.55,11.51,3.05,146.9,Severe
2017-04-09,Delhi,366.3,342.4,48.6,92.6,61.9,30.0,0.54,61.2,28.3,14.81,24.68,8.39,363.8,Severe
2017-04-10,Delhi,437.6,172.7,34.6,46.6,173.9,26.0,1.14,76.5,136.7,8.61,16.6,6.86,266.3,Severe
2017-04-11,Delhi,403.6,594.3,167.0,128.6,215.8,45.3,9.9,7.3,92.4,7.38,16.91,5.21,15.3,Moderate
2017-04-12,Delhi,314.4,139.2,1.2,36.2,207.6,42.1,5.81,4.0,12.7,7.85,11.91,4.46,480.1,Good
2017-04-13,Delhi,472.1,141.1,156.6,76.6,127.9,46.2,7.46,66.7,94.8,10.46,8.78,8.82,204.5,Poor
2017-04-14,Delhi,282.5,74.0,63.7,48.9,0.3,30.8,2.78,44.1,106.8,9.07,10.4,2.05,106.7,Severe
2017-04-15,Delhi,11.6,471.1,157.2,6.2,246.1,17.9,8.29,99.7,172.9,2.55,12.07,8.27,468.9,Moderate
2017-04-16,Delhi,391.8,310.2,194.6,25.4,29.4,39.5,0.55,82.1,156.8,5.12,14.29,2.19,349.5,Poor
2017-04-17,Delhi,71.1,584.6,93.6,26.3,110.1,44.9,8.46,3.8,43.2,10.06,27.02,9.64,456.2,Severe
2017-04-18,Delhi,43.5,409.9,56.2,17.8,243.8,39.7,8.48,91.3,14.9,10.14,17.1,3.23,38.2,Good
2017-04-19,Delhi,217.7,582.0,53.8,83.5,143.1,18.2,3.25,13.0,167.2,15.54,25.61,8.88,350.4,Good
2017-04-20,Delhi,236.9,571.1,157.7,100.3,167.4,39.9,7.03,82.0,174.3,6.71,6.07,8.33,354.5,Good
2017-04-21,Delhi,333.8,178.3,135.0,81.9,97.9,25.9,1.45,68.6,148.5,16.08,22.88,8.71,280.5,Very Poor
2017-04-22,Delhi,178.9,252.9,86.1,116.5,207.3,40.2,7.06,9.5,168.4,3.06,12.98,8.39,185.9,Severe
2017-04-23,Delhi,460.4,229.2,143.1,141.2,208.3,36.5,7.22,21.9,34.0,3.64,17.07,3.74,474.3,Satisfactory
2017-04-24,Delhi,86.1,314.2,75.4,111.0,55.6,45.1,7.46,60.5,197.6,14.33,13.69,0.05,250.9,Severe
2017-04-25,Delhi,439.6,252.5,28.2,72.2,24.2,18.1,2.04,64.5,94.4,12.51,2.59,2.44,313.5,Very Poor
2017-04-26,Delhi,67.4,7.6,170.6,31.8,170.0,9.8,6.15,67.6,83.7,8.4,16.29,4.53,177.6,Moderate
2017-04-27,Delhi,45.6,334.3,80.2,98.0,48.7,17.1,6.54,3.3,72.4,18.09,11.48,7.34,125.1,Poor
2017-04-28,Delhi,38.0,549.6,148.5,137.8,132.0,28.4,2.89,99.3,22.7,17.33,27.96,9.51,383.9,Poor
2017-04-29,Delhi,313.2,363.2,32.6,132.9,70.8,6.3,3.03,55.5,51.5,4.65,8.18,8.39,285.8,Satisfactory
2017-04-30,Delhi,403.3,31.7,43.8,91.1,229.5,4.0,8.53,35.8,166.6,19.24,16.75,7.18,136.3,Poor
2017-05-01,Delhi,268.5,73.0,28.3,13.0,191.0,10.2,0.67,80.2,87.1,8.0,2.57,1.32,209.8,Very Poor
2017-05-02,Delhi,215.3,566.2,14.7,99.6,118.9,7.5,3.17,51.7,120.4,11.9,27.43,6.2,184.8,Severe
2017-05-03,Delhi,236.8,241.2,53.5,136.8,190.8,47.3,1.36,78.5,167.6,18.0,15.45,5.51,414.6,Severe
2017-05-04,Delhi,153.3,554.0,162.2,109.3,213.2,24.2,9.98,10.1,152.8,2.45,4.41,9.79,379.6,Very Poor
2017-05-05,Delhi,483.6,483.7,130.6,138.1,140.8,27.5,8.79,42.2,82.5,8.1,23.61,5.17,472.0,Satisfactory
2017-05-06,Delhi,317.4,428.3,115.0,86.8,69.9,27.5,4.38,61.9,60.4,15.47,26.11,8.77,251.2,Severe
2017-05-07,Delhi,122.3,560.9,62.2,149.4,90.6,7.6,2.37,19.3,161.9,18.39,10.05,9.41,93.2,Very Poor
2017-05-08,Delhi,328.8,439.2,21.1,52.6,165.6,38.5,8.23,73.5,38.6,4.88,4.76,6.48,121.0,Satisfactory
2017-05-09,Delhi,53.1,102.0,109.4,61.3,191.5,44.2,5.15,0.4,181.8,15.69,13.16,0.49,447.2,Satisfactory
2017-05-10,Delhi,21.7,378.8,158.4,136.4,172.5,26.6,0.56,71.2,79.1,2.63,8.89,9.07,39.2,Poor
2017-05-11,Delhi,0.6,532.1,118.2,46.2,13.2,27.9,0.87,79.1,123.1,6.48,2.84,8.67,192.4,Good
2017-05-12,Delhi,442.8,236.0,22.0,7.5,236.8,40.4,2.8,30.0,64.6,4.81,27.81,1.89,273.3,Severe
2017-05-13,Delhi,295.6,260.0,156.0,11.7,132.0,31.7,9.34,6.5,65.5,16.56,13.84,6.32,88.8,Very Poor
2017-05-14,Delhi,277.5,525.6,159.0,14.8,90.2,20.3,6.34,86.0,62.5,1.8,3.91,7.42,424.4,Moderate
2017-05-15,Delhi,296.4,275.4,65.6,73.7,102.9,38.9,0.94,65.3,181.6,9.93,11.18,6.76,342.6,Satisfactory
2017-05-16,Delhi,80.8,216.6,133.0,144.0,31.0,19.1,9.94,99.1,123.2,15.96,25.84,1.77,126.0,Satisfactory
2017-05-17,Delhi,374.7,14.6,139.5,11.9,160.6,48.8,8.93,46.3,117.1,11.78,24.59,0.83,210.3,Severe
2017-05-18,Delhi,123.7,556.5,139.7,61.6,121.1,11.0,3.74,66.0,11.4,11.91,27.7,6.58,430.9,Severe
2017-05-19,Delhi,375.9,83.2,172.6,134.4,0.8,1.7,5.84,42.2,83.5,11.85,6.79,1.15,89.1,Good
2017-05-20,Delhi,193.5,300.8,49.3,27.3,217.3,28.2,8.25,61.4,41.5,19.85,9.7,0.92,440.4,Poor
2017-05-21,Delhi,59.2,582.7,113.8,117.2,168.4,18.0,2.09,51.6,137.3,8.02,27.25,3.47,143.7,Very Poor
2017-05-22,Delhi,429.9,522.6,125.0,25.6,201.5,19.7,2.02,21.1,73.0,16.57,16.58,9.33,411.0,Severe
2017-05-23,Delhi,435.4,415.7,46.0,148.5,94.8,44.3,3.65,54.2,62.4,7.87,29.08,1.54,247.1,Satisfactory
2017-05-24,Delhi,485.7,270.8,152.9,56.7,105.5,18.3,2.62,47.6,4.5,12.61,18.95,9.29,57.9,Satisfactory
2017-05-25,Delhi,469.7,63.4,166.2,115.2,82.1,40.2,0.28,37.5,121.8,11.09,21.71,2.32,419.8,Satisfactory
2017-05-26,Delhi,128.7,171.2,50.5,113.3,163.6,35.8,7.47,60.8,152.7,6.7,18.9,9.31,168.9,Severe
2017-05-27,Delhi,267.0,166.6,72.5,144.6,188.6,0.9,3.02,8.3,149.6,9.18,2.1,4.71,128.5,Moderate
2017-05-28,Delhi,213.6,205.4,163.3,149.4,86.5,37.3,8.73,29.1,166.7,19.55,1.36,9.97,325.2,Severe
2017-05-29,Delhi,455.1,174.0,80.5,61.5,225.1,23.1,5.51,93.7,187.6,7.6,18.92,5.15,395.3,Poor
2017-05-30,Delhi,425.8,549.0,50.2,26.4,41.7,9.9,2.05,24.1,65.2,16.67,15.16,8.41,237.6,Very Poor
2017-05-31,Delhi,238.5,333.0,5.8,77.6,68.5,10.3,4.89,15.3,180.0,0.7,2.12,6.1,364.2,Moderate
2017-06-01,Delhi,498.7,214.1,160.1,100.9,183.9,24.2,7.11,38.3,124.7,19.94,18.34,7.73,366.4,Moderate
2017-06-02,Delhi,325.1,511.8,109.1,41.2,48.3,15.0,1.46,29.7,131.7,5.77,5.9,0.64,175.4,Good
2017-06-03,Delhi,122.9,527.4,125.5,75.0,24.7,48.1,7.48,71.8,69.2,11.18,26.76,8.91,78.3,Moderate
2017-06-04,Delhi,440.4,219.0,129.1,125.8,100.1,47.9,0.69,72.4,9.1,10.83,19.44,3.01,470.4,Good
2017-06-05,Delhi,441.4,110.3,17.7,114.7,66.2,25.8,5.94,12.5,126.1,14.8,9.84,6.68,250.5,Satisfactory
2017-06-06,Delhi,239.9,341.8,172.7,59.9,163.4,34.9,7.38,19.4,109.7,1.15,15.58,8.72,246.3,Poor
2017-06-07,Delhi,358.3,377.7,129.3,135.2,218.2,12.9,2.51,31.9,64.6,19.94,19.28,3.84,196.4,Poor
2017-06-08,Delhi,342.1,66.7,50.9,73.7,56.5,49.5,0.37,89.5,13.4,9.87,6.57,1.57,321.1,Moderate
2017-06-09,Delhi,229.2,590.0,170.2,129.1,145.9,10.1,0.98,40.8,181.7,18.48,20.4,4.44,329.9,Very Poor
2017-06-10,Delhi,30.9,49.4,165.2,47.4,214.4,5.1,4.13,72.6,14.3,2.61,13.44,7.85,230.1,Moderate
2017-06-11,Delhi,151.3,440.2,27.6,43.0,151.4,25.6,5.33,46.3,158.6,0.08,18.94,5.47,465.8,Moderate
2017-06-12,Delhi,239.1,581.5,10.2,121.1,211.6,22.0,4.51,53.5,175.5,9.33,12.29,0.43,426.6,Satisfactory
2017-06-13,Delhi,272.3,58.4,167.3,122.0,214.6,26.6,4.25,3.7,42.4,0.17,23.36,6.89,424.9,Very Poor
2017-06-14,Delhi,11.5,65.9,128.0,77.6,4.8,8.1,2.38,8.7,190.9,0.62,19.4,8.39,2.1,Very Poor
2017-06-15,Delhi,383.6,523.6,20.5,76.4,105.7,17.9,3.17,44.8,104.0,13.29,7.02,2.96,434.9,Good
2017-06-16,Delhi,404.3,370.3,93.2,3.9,124.9,0.3,1.11,62.1,156.5,17.4,18.43,8.42,488.5,Very Poor
2017-06-17,Delhi,272.0,339.8,132.0,139.0,87.5,25.9,2.36,16.7,43.9,4.98,6.19,6.19,499.8,Moderate
2017-06-18,Delhi,91.6,222.9,54.8,0.4,78.2,32.4,7.19,90.9,191.6,9.33,25.07,4.88,369.9,Satisfactory
2017-06-19,Delhi,183.0,291.8,127.8,112.3,202.9,42.3,9.46,78.0,93.3,1.28,12.17,8.01,309.6,Satisfactory
2017-06-20,Delhi,97.9,210.1,96.7,144.6,43.8,0.3,8.3,98.8,6.1,12.43,23.76,2.63,97.2,Poor
2017-06-21,Delhi,328.1,516.3,132.3,13.3,11.0,22.6,7.58,28.1,161.0,10.14,19.2,1.52,131.9,Good
2017-06-22,Delhi,420.1,323.4,70.5,45.4,163.9,10.0,0.3,86.1,21.0,3.0,4.51,3.56,498.6,Satisfactory
2017-06-23,Delhi,24.7,149.7,6.0,92.2,6.4,0.0,5.7,35.2,115.7,18.25,4.7,8.43,486.0,Satisfactory
2017-06-24,Delhi,232.7,460.2,177.7,106.5,73.5,47.3,5.41,95.3,157.3,0.53,26.96,5.48,142.9,Moderate
2017-06-25,Delhi,102.3,548.1,46.6,137.8,114.8,47.8,0.55,67.3,66.4,16.93,19.06,4.84,301.8,Very Poor
2017-06-26,Delhi,390.1,561.4,34.4,121.9,144.2,0.3,1.67,32.7,191.0,4.69,12.7,1.11,295.2,Poor
2017-06-27,Delhi,460.7,420.2,37.3,103.3,59.7,1.8,1.99,31.1,63.3,6.52,11.87,1.96,76.1,Moderate
2017-06-28,Delhi,96.9,312.8,163.4,32.0,6.7,30.9,0.67,93.8,148.8,6.93,19.68,5.78,62.2,Severe
2017-06-29,Delhi,162.1,245.6,190.9,106.7,16.2,13.1,7.87,20.7,162.1,4.7,2.64,5.58,172.8,Poor
2017-06-30,Delhi,492.6,208.6,136.1,44.3,241.9,11.9,7.29,92.5,179.9,10.99,13.45,4.17,237.2,Very Poor
2017-07-01,Delhi,330.8,122.1,186.3,129.4,66.5,2.8,7.11,2.8,1.8,13.03,9.79,1.72,340.3,Very Poor
2017-07-02,Delhi,469.7,169.4,109.0,113.7,210.4,16.4,9.73,48.9,97.2,19.86,16.98,4.02,96.8,Good
2017-07-03,Delhi,269.6,390.3,32.1,20.2,52.5,29.4,8.25,73.1,91.9,17.57,13.62,0.05,165.8,Very Poor
2017-07-04,Delhi,454.7,186.9,16.6,128.6,215.4,20.0,9.05,44.0,122.3,12.44,26.56,8.9,37.2,Satisfactory
2017-07-05,Delhi,422.1,523.2,47.8,104.9,129.5,24.5,8.95,19.4,198.8,17.37,19.47,5.45,163.7,Very Poor
2017-07-06,Delhi,301.5,5.5,59.9,26.6,182.1,27.0,5.13,25.5,166.3,14.83,18.2,8.76,463.1,Satisfactory
2017-07-07,Delhi,190.5,288.0,21.7,80.4,69.9,39.0,6.95,3.3,55.6,3.9,17.3,4.07,88.6,Very Poor
2017-07-08,Delhi,392.2,394.6,39.4,25.3,123.6,44.4,8.18,97.7,75.6,0.89,13.66,3.06,376.8,Moderate
2017-07-09,Delhi,403.5,147.0,186.3,57.0,98.9,30.9,3.19,62.3,94.7,4.17,13.96,1.93,369.4,Severe
2017-07-10,Delhi,65.1,341.6,140.3,98.1,244.7,0.3,2.17,79.9,73.3,17.63,23.66,8.14,16.8,Satisfactory
2017-07-11,Delhi,213.2,440.0,66.1,46.2,143.9,12.9,9.22,30.4,123.0,8.3,19.28,2.78,41.3,Very Poor
2017-07-12,Delhi,339.1,362.3,95.2,96.2,86.2,34.8,8.75,31.3,46.6,0.88,29.17,4.0,269.3,Poor
2017-07-13,Delhi,461.7,418.1,128.1,99.0,25.9,49.4,5.63,76.7,31.2,9.06,10.62,2.81,57.8,Poor
2017-07-14,Delhi,241.4,238.2,23.9,59.7,237.0,4.1,3.56,99.1,107.4,17.35,14.49,9.12,459.8,Severe
2017-07-15,Delhi,231.1,474.9,47.4,36.5,192.3,2.9,5.81,84.2,57.7,17.78,26.68,2.96,51.5,Good
2017-07-16,Delhi,226.7,348.7,169.8,108.8,208.5,11.5,9.77,83.3,40.9,7.52,12.8,4.33,167.7,Very Poor
2017-07-17,Delhi,113.5,249.9,114.1,59.7,21.8,44.6,9.55,97.0,191.7,13.4,3.07,4.19,97.5,Very Poor
2017-07-18,Delhi,272.9,411.0,114.9,28.2,45.3,10.5,2.98,25.0,92.4,10.4,12.18,1.78,90.6,Satisfactory
2017-07-19,Delhi,418.9,217.5,123.8,111.9,215.9,15.6,5.07,92.5,128.1,14.21,8.92,6.37,133.9,Moderate
2017-07-20,Delhi,272.7,523.0,10.3,125.3,202.6,48.5,9.07,95.9,124.2,1.93,28.33,6.32,139.9,Good
