Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,hour,day,month,weekday,year,season_spring,season_summer,season_winter,pm2_5_roll_mean_7,pm2_5_roll_std_7,pm10_roll_mean_7,pm10_roll_std_7,no2_roll_mean_7,no2_roll_std_7,so2_roll_mean_7,so2_roll_std_7,co_roll_mean_7,co_roll_std_7,o3_roll_mean_7,o3_roll_std_7,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm10_lag1,pm10_lag2,pm10_lag3,no2_lag1,no2_lag2,no2_lag3,so2_lag1,so2_lag2,so2_lag3,co_lag1,co_lag2,co_lag3,o3_lag1,o3_lag2,o3_lag3,aqi_bucket_encoded
2017-08-23,Delhi,187.5,367.7,139.6,37.1,62.7,15.4,7.29,94.0,173.9,4.3,5.2,9.51,15.5,Severe,0,23,8,2,2017,False,True,False,313.15714285714284,171.57462766138497,313.92857142857144,155.05118202586823,95.3,45.141887421772715,60.38571428571429,24.250733911329252,4.074285714285714,2.7465545515721907,136.74285714285716,63.551864833453074,497.5,466.0,77.7,161.9,536.1,398.2,68.9,53.5,140.2,74.2,26.2,44.8,7.92,2.05,2.97,121.4,115.0,197.8,5
2017-08-24,Delhi,273.2,4.5,158.2,33.4,162.2,38.2,4.4,35.9,159.1,18.08,14.4,3.01,146.0,Poor,0,24,8,3,2017,False,True,False,331.8142857142857,156.36353399020115,256.25714285714287,186.11027069225014,79.05714285714285,43.833581386225575,59.528571428571425,25.104031169363626,3.9457142857142857,2.700289226131512,157.72857142857146,31.987378463267873,187.5,497.5,466.0,367.7,161.9,536.1,37.1,68.9,53.5,94.0,74.2,26.2,7.29,7.92,2.05,173.9,121.4,115.0,3
2017-08-25,Delhi,287.9,107.7,156.0,89.7,123.0,29.7,6.84,59.3,58.3,5.54,10.27,4.77,418.9,Moderate,0,25,8,4,2017,False,True,False,315.04285714285714,153.43656514602233,239.85714285714286,194.45186085629504,72.55714285714286,36.954470056312026,59.44285714285714,25.10357591677973,4.717142857142856,2.6357144147631923,145.0142857142857,49.64015271838637,273.2,187.5,497.5,4.5,367.7,161.9,33.4,37.1,68.9,35.9,94.0,74.2,4.4,7.29,7.92,159.1,173.9,121.4,2
2017-08-26,Delhi,149.0,525.4,83.2,110.6,201.1,9.3,0.87,10.1,79.8,10.13,14.32,8.23,473.0,Good,0,26,8,5,2017,False,True,False,276.9714285714286,157.36858765634398,300.2142857142857,209.81965612219926,76.20000000000002,39.56185031062127,49.21428571428571,28.833165427532037,4.62,2.7804555981589303,129.32857142857142,50.54304153510171,287.9,273.2,187.5,107.7,4.5,367.7,89.7,33.4,37.1,59.3,35.9,94.0,6.84,4.4,7.29,58.3,159.1,173.9,0
2017-08-27,Delhi,298.4,114.9,61.3,71.7,91.4,31.6,3.75,22.7,132.7,13.25,21.55,1.9,493.5,Good,0,27,8,6,2017,False,True,False,308.5,130.6273069971718,259.7428571428572,215.0272684811765,66.41428571428573,27.823157535371518,46.057142857142864,30.55556998556659,4.731428571428571,2.7182434804571165,120.02857142857144,40.91697749857657,149.0,287.9,273.2,525.4,107.7,4.5,110.6,89.7,33.4,10.1,59.3,35.9,0.87,6.84,4.4,79.8,58.3,159.1,0
2017-08-28,Delhi,317.8,103.1,68.4,87.0,128.9,35.3,4.5,58.9,19.1,8.73,13.12,7.24,154.1,Severe,0,28,8,0,2017,False,True,False,287.3285714285714,111.4477413302714,197.8857142857143,182.0256065188936,71.20000000000002,28.11120772930265,50.728571428571435,29.495011684786878,5.081428571428572,2.4609986358619294,106.32857142857144,56.11395293762235,298.4,149.0,287.9,114.9,525.4,107.7,71.7,110.6,89.7,22.7,10.1,59.3,3.75,0.87,6.84,132.7,79.8,58.3,5
2017-08-29,Delhi,348.4,510.7,53.5,142.3,248.2,12.6,8.63,47.4,5.8,14.57,18.3,5.13,399.4,Severe,0,29,8,1,2017,False,True,False,266.0285714285714,71.76983382744511,247.71428571428572,215.24309070267,81.6857142857143,38.77651473815174,46.89999999999999,27.620342744675234,5.182857142857143,2.607743048983891,89.81428571428572,66.91094650283131,317.8,298.4,149.0,103.1,114.9,525.4,87.0,71.7,110.6,58.9,22.7,10.1,4.5,3.75,0.87,19.1,132.7,79.8,5
2017-08-30,Delhi,402.9,5.9,4.8,10.0,93.2,17.6,2.95,40.8,12.3,11.84,4.77,1.09,298.7,Good,0,30,8,2,2017,False,True,False,296.8,78.36276751961587,196.02857142857144,224.85373552812507,77.81428571428572,44.847423878874395,39.3,18.21986095812299,4.562857142857143,2.538265249376132,66.72857142857143,60.649064688740694,348.4,317.8,298.4,510.7,103.1,114.9,142.3,87.0,71.7,47.4,58.9,22.7,8.63,4.5,3.75,5.8,19.1,132.7,0
2017-08-31,Delhi,466.9,121.5,9.7,12.7,105.1,48.5,5.38,43.9,144.7,11.92,10.84,0.12,283.7,Moderate,0,31,8,3,2017,False,True,False,324.4714285714286,99.88446182608054,212.7428571428571,212.2384496829196,74.85714285714288,48.77461283437176,40.44285714285714,18.221951701437604,4.702857142857143,2.5547583987904754,64.67142857142856,57.13623235407681,402.9,348.4,317.8,5.9,510.7,103.1,10.0,142.3,87.0,40.8,47.4,58.9,2.95,8.63,4.5,12.3,5.8,19.1,2
2017-09-01,Delhi,30.2,551.9,16.5,55.9,185.6,17.6,1.38,78.4,2.5,4.73,25.56,6.41,230.9,Good,0,1,9,4,2017,False,False,False,287.65714285714284,150.35103211199745,276.2,240.1655193125492,70.02857142857144,48.73334636179885,43.17142857142857,22.454673922201184,3.922857142857143,2.6260217965947064,56.699999999999996,61.869728731693534,466.9,402.9,348.4,121.5,5.9,510.7,12.7,10.0,142.3,43.9,40.8,47.4,5.38,2.95,8.63,144.7,12.3,5.8,0
2017-09-02,Delhi,489.2,422.3,5.4,127.7,65.9,37.1,7.96,30.5,96.8,15.82,22.42,6.74,115.0,Good,0,2,9,5,2017,False,False,False,336.2571428571428,153.02102096490822,261.4714285714286,225.01959703016715,72.47142857142858,51.45842057058352,46.08571428571429,18.4059255469019,4.935714285714286,2.6195855724577055,59.12857142857143,63.245940957654014,30.2,466.9,402.9,551.9,121.5,5.9,55.9,12.7,10.0,78.4,43.9,40.8,1.38,5.38,2.95,2.5,144.7,12.3,0
2017-09-03,Delhi,481.3,491.5,162.9,45.7,24.1,35.5,1.48,55.3,172.3,18.55,28.58,3.97,430.4,Satisfactory,0,3,9,6,2017,False,False,False,362.38571428571424,160.89227688706748,315.2714285714286,229.11852619903726,68.75714285714287,52.45213237301413,50.74285714285714,15.37778236535395,4.611428571428571,2.914712270370374,64.78571428571429,72.07783821608948,489.2,30.2,466.9,422.3,551.9,121.5,127.7,55.9,12.7,30.5,78.4,43.9,7.96,1.38,5.38,96.8,2.5,144.7,1
2017-09-04,Delhi,495.1,259.9,22.9,88.5,223.2,48.0,1.88,80.6,158.6,6.81,20.77,1.78,56.3,Severe,0,4,9,0,2017,False,False,False,387.7142857142857,166.55949316056646,337.6714285714285,211.9389669557857,68.97142857142858,52.54206931230492,53.84285714285714,19.045984453672226,4.2371428571428575,3.0941057635753957,84.71428571428571,76.49094562041155,481.3,489.2,30.2,491.5,422.3,551.9,45.7,127.7,55.9,55.3,30.5,78.4,1.48,7.96,1.38,172.3,96.8,2.5,5
2017-09-05,Delhi,208.5,596.5,10.7,36.3,161.6,7.9,1.91,53.0,192.2,18.47,1.61,3.07,87.6,Very Poor,0,5,9,1,2017,False,False,False,367.7285714285714,179.92060021285056,349.92857142857144,225.65107071380285,53.828571428571436,42.12919471837855,54.642857142857146,18.846826182221168,3.277142857142857,2.4869037931111246,111.34285714285716,76.88447734844034,495.1,481.3,489.2,259.9,491.5,422.3,88.5,45.7,127.7,80.6,55.3,30.5,1.88,1.48,7.96,158.6,172.3,96.8,4
2017-09-06,Delhi,356.0,343.8,132.0,94.6,151.6,41.1,5.15,81.1,166.5,4.33,5.33,4.32,235.7,Good,0,6,9,2,2017,False,False,False,361.0285714285714,179.26462482677871,398.2,168.76088606862282,65.91428571428573,39.51398185332336,60.4,20.03147523274309,3.5914285714285716,2.5760850695802544,133.37142857142857,64.94017026683622,208.5,495.1,481.3,596.5,259.9,491.5,36.3,88.5,45.7,53.0,80.6,55.3,1.91,1.88,1.48,192.2,158.6,172.3,0
2017-09-07,Delhi,468.6,232.9,3.5,104.4,229.9,15.1,5.98,13.0,57.6,0.0,14.97,3.16,484.4,Very Poor,0,7,9,3,2017,False,False,False,361.27142857142854,179.4330303510265,414.1142857142857,141.34459580013953,79.01428571428572,33.70521367046104,55.98571428571428,26.600966684905057,3.677142857142857,2.654309164897179,120.92857142857144,70.51306532092016,356.0,208.5,495.1,343.8,596.5,259.9,94.6,36.3,88.5,81.1,53.0,80.6,5.15,1.91,1.88,166.5,192.2,158.6,4
2017-09-08,Delhi,16.7,186.7,31.2,30.2,56.6,4.8,0.48,90.8,187.3,6.36,18.65,3.45,334.4,Very Poor,0,8,9,4,2017,False,False,False,359.34285714285716,183.60846800681483,361.9428571428571,149.19177655110937,75.34285714285716,37.79430544155467,57.75714285714285,28.674428628010308,3.5485714285714285,2.801823385888965,147.32857142857142,50.55306500057477,468.6,356.0,208.5,232.9,343.8,596.5,104.4,94.6,36.3,13.0,81.1,53.0,5.98,5.15,1.91,57.6,166.5,192.2,4
2017-09-09,Delhi,171.2,274.2,167.4,76.1,147.9,35.5,6.12,74.4,96.6,1.98,4.89,6.81,136.4,Severe,0,9,9,5,2017,False,False,False,313.9142857142857,185.4548411210614,340.7857142857143,149.70613913677025,67.97142857142858,30.13689401634459,64.02857142857142,26.432474615247695,3.2857142857142856,2.372381764829443,147.29999999999998,50.586427692283465,16.7,468.6,356.0,186.7,232.9,343.8,30.2,104.4,94.6,90.8,13.0,81.1,0.48,5.98,5.15,187.3,57.6,166.5,5
2017-09-10,Delhi,357.5,199.9,188.9,71.7,91.3,25.6,9.12,28.7,0.6,3.9,7.88,5.77,236.9,Poor,0,10,9,6,2017,False,False,False,296.2285714285714,172.26589635682126,299.12857142857143,141.10181565434306,71.6857142857143,28.491836759057275,60.22857142857142,29.61670217325095,4.377142857142857,3.0607445406072595,122.77142857142859,73.07331282772815,171.2,16.7,468.6,274.2,186.7,232.9,76.1,30.2,104.4,74.4,90.8,13.0,6.12,0.48,5.98,96.6,187.3,57.6,3
2017-09-11,Delhi,486.4,5.9,144.3,35.8,188.1,24.2,9.43,65.2,7.0,11.92,27.72,3.81,342.4,Severe,0,11,9,0,2017,False,False,False,294.9857142857143,170.61542943680325,262.84285714285716,180.1323019074479,64.15714285714286,30.21869493888725,58.02857142857143,28.398163924551785,5.4557142857142855,3.350655941468061,101.11428571428573,82.53723257963489,357.5,171.2,16.7,199.9,274.2,186.7,71.7,76.1,30.2,28.7,74.4,90.8,9.12,6.12,0.48,0.6,96.6,187.3,5
2017-09-12,Delhi,433.5,426.1,75.6,23.4,1.8,24.7,9.75,61.9,71.8,5.62,12.97,9.17,320.8,Very Poor,0,12,9,1,2017,False,False,False,327.12857142857143,172.78697592011693,238.5,132.83050603431823,62.314285714285724,32.50735447922672,59.300000000000004,28.334666635295594,6.575714285714286,3.277432212077294,83.91428571428571,72.30284523150813,486.4,357.5,171.2,5.9,199.9,274.2,35.8,71.7,76.1,65.2,28.7,74.4,9.43,9.12,6.12,7.0,0.6,96.6,4
2017-09-13,Delhi,213.7,337.7,70.1,130.0,135.7,11.0,7.61,15.0,12.3,9.02,6.09,4.17,487.8,Poor,0,13,9,2,2017,False,False,False,306.8,177.1401328515554,237.62857142857143,132.04222448754322,67.37142857142858,40.20848642951369,49.857142857142854,30.768482637425013,6.927142857142856,3.2306331385953486,61.885714285714286,66.17855716598415,433.5,486.4,357.5,426.1,5.9,199.9,23.4,35.8,71.7,61.9,65.2,28.7,9.75,9.43,9.12,71.8,7.0,0.6,3
2017-09-14,Delhi,12.7,489.7,123.7,63.7,209.1,43.3,6.79,33.1,144.5,13.05,0.01,0.42,162.1,Moderate,0,14,9,3,2017,False,False,False,241.67142857142858,191.00402015215738,274.31428571428575,162.63847872476103,61.557142857142864,36.756081453407546,52.728571428571435,27.52221613446819,7.042857142857143,3.2054625994059625,74.3,73.03601851141666,213.7,433.5,486.4,337.7,426.1,5.9,130.0,23.4,35.8,15.0,61.9,65.2,7.61,9.75,9.43,12.3,71.8,7.0,2
2017-09-15,Delhi,207.5,357.0,58.6,16.1,191.7,6.2,6.82,86.1,108.3,12.91,0.66,4.12,19.8,Satisfactory,0,15,9,4,2017,False,False,False,268.92857142857144,165.45396856614153,298.64285714285717,160.06517273851097,59.54285714285715,39.07415416627122,52.057142857142864,26.476080849379077,7.948571428571428,1.4655082004936792,63.01428571428571,57.0102162941412,12.7,213.7,433.5,489.7,337.7,426.1,63.7,130.0,23.4,33.1,15.0,61.9,6.79,7.61,9.75,144.5,12.3,71.8,1
2017-09-16,Delhi,117.5,273.4,194.8,147.7,238.7,34.4,1.96,16.5,108.6,15.84,12.28,9.31,408.9,Moderate,0,16,9,5,2017,False,False,False,261.25714285714287,171.86131867625969,298.52857142857147,160.08581775915968,69.77142857142857,51.52008392480599,43.785714285714285,27.36204357447428,7.354285714285714,2.674988206471545,64.72857142857143,58.35305516953716,207.5,12.7,213.7,357.0,489.7,337.7,16.1,63.7,130.0,86.1,33.1,15.0,6.82,6.79,7.61,108.3,144.5,12.3,2
2017-09-17,Delhi,239.9,402.6,97.8,126.8,96.4,0.8,6.69,72.6,94.1,6.44,28.76,7.14,387.5,Severe,0,17,9,6,2017,False,False,False,244.45714285714286,166.55111184601228,327.4857142857143,157.58514554118986,77.64285714285714,55.88788947953031,50.05714285714286,28.341539427893775,7.007142857142857,2.562984681224301,78.08571428571429,51.529584660058035,117.5,207.5,12.7,273.4,357.0,489.7,147.7,16.1,63.7,16.5,86.1,33.1,1.96,6.82,6.79,108.6,108.3,144.5,5
2017-09-18,Delhi,307.4,164.4,57.1,136.8,183.2,16.5,1.09,2.9,102.4,1.36,0.82,7.27,93.8,Moderate,0,18,9,0,2017,False,False,False,218.88571428571427,133.7184907254969,350.12857142857143,106.91831327834187,92.07142857142858,56.32079883091489,41.15714285714285,32.29932182687729,5.815714285714286,3.1256778312490687,91.71428571428571,41.169625881687104,239.9,117.5,207.5,402.6,273.4,357.0,126.8,147.7,16.1,72.6,16.5,86.1,6.69,1.96,6.82,94.1,108.6,108.3,2
2017-09-19,Delhi,85.6,47.2,43.1,52.8,140.0,22.8,3.2,90.5,104.8,11.63,7.03,5.09,480.1,Moderate,0,19,9,1,2017,False,False,False,169.18571428571428,101.40592403095333,296.0,149.48461459294003,96.27142857142859,51.21066667162597,45.24285714285714,36.84896457807453,4.880000000000001,2.7035038992635703,96.42857142857143,40.391241389097765,307.4,239.9,117.5,164.4,402.6,273.4,136.8,126.8,147.7,2.9,72.6,16.5,1.09,6.69,1.96,102.4,94.1,108.6,2
2017-09-20,Delhi,200.1,342.4,123.9,56.5,67.6,28.2,0.11,69.1,61.9,0.12,5.3,2.04,286.0,Very Poor,0,20,9,2,2017,False,False,False,167.2428571428571,100.53748649372652,296.6714285714285,149.71351212995282,85.77142857142859,50.67477065515328,52.97142857142857,35.07965765158465,3.8085714285714287,2.9188435413786116,103.5142857142857,24.330599976944157,85.6,307.4,239.9,47.2,164.4,402.6,52.8,136.8,126.8,90.5,2.9,72.6,3.2,1.09,6.69,104.8,102.4,94.1,4
2017-09-21,Delhi,333.7,558.9,171.1,52.3,239.4,39.5,1.22,22.6,182.8,0.13,20.24,9.11,453.0,Poor,0,21,9,3,2017,False,False,False,213.09999999999997,91.05955926388712,306.5571428571428,165.98419460039773,84.14285714285715,51.67561827215546,51.47142857142857,36.275093121208954,3.012857142857143,2.723280584673047,108.98571428571428,36.39759280371079,200.1,85.6,307.4,342.4,47.2,164.4,56.5,52.8,136.8,69.1,90.5,2.9,0.11,3.2,1.09,61.9,104.8,102.4,3
2017-09-22,Delhi,367.4,341.5,63.7,70.5,87.8,5.2,7.7,71.7,162.4,2.33,16.07,3.54,309.3,Poor,0,22,9,4,2017,False,False,False,235.94285714285712,107.91633884855537,304.3428571428571,165.30109756787064,91.91428571428573,43.119501719888085,49.41428571428571,34.34076433683583,3.1385714285714283,2.940008098466337,116.71428571428571,41.59969665640287,333.7,200.1,85.6,558.9,342.4,47.2,52.3,56.5,52.8,22.6,69.1,90.5,1.22,0.11,3.2,182.8,61.9,104.8,3
2017-09-23,Delhi,227.1,39.0,156.9,133.7,101.1,26.7,9.1,75.9,120.8,10.66,26.4,2.19,18.4,Satisfactory,0,23,9,5,2017,False,False,False,251.59999999999997,95.05181043339833,270.85714285714283,193.88443170389576,89.91428571428573,40.335568611810814,57.9,32.11910127426773,4.158571428571428,3.622353878218916,118.45714285714287,41.45840715475568,367.4,333.7,200.1,341.5,558.9,342.4,70.5,52.3,56.5,71.7,22.6,69.1,7.7,1.22,0.11,162.4,182.8,61.9,1
2017-09-24,Delhi,264.5,224.9,136.5,146.3,37.8,13.6,6.85,62.5,85.6,6.14,0.86,1.3,314.6,Good,0,24,9,6,2017,False,False,False,255.1142857142857,95.00188469308448,245.47142857142856,185.19893551067028,92.70000000000002,43.82963228988659,56.45714285714286,31.570865110248786,4.1814285714285715,3.6414439836024237,117.24285714285713,42.404396672312544,227.1,367.4,333.7,39.0,341.5,558.9,133.7,70.5,52.3,75.9,71.7,22.6,9.1,7.7,1.22,120.8,162.4,182.8,0
2017-09-25,Delhi,251.1,237.4,147.2,110.4,126.2,26.7,4.45,1.5,167.2,8.28,19.67,2.14,127.7,Poor,0,25,9,0,2017,False,False,False,247.07142857142858,92.17886081392201,255.9,181.89885467845323,88.92857142857144,40.404484663863535,56.25714285714286,31.968623009802243,4.661428571428571,3.3779452757133708,126.5,45.578394004176694,264.5,227.1,367.4,224.9,39.0,341.5,146.3,133.7,70.5,62.5,75.9,71.7,6.85,9.1,7.7,85.6,120.8,162.4,3
2017-09-26,Delhi,85.4,43.0,169.4,124.8,95.8,25.3,0.12,55.6,47.5,10.08,26.0,0.01,389.2,Very Poor,0,26,9,1,2017,False,False,False,247.04285714285714,92.23726392918907,255.29999999999998,182.70712447338514,99.21428571428571,38.80732012440562,51.27142857142858,28.24244526038273,4.221428571428571,3.777051003853971,118.31428571428572,54.414165697650844,251.1,264.5,227.1,237.4,224.9,39.0,110.4,146.3,133.7,1.5,62.5,75.9,4.45,6.85,9.1,167.2,85.6,120.8,4
2017-09-27,Delhi,120.4,546.3,108.3,118.5,232.3,0.7,5.18,95.0,126.6,5.75,21.84,4.07,80.6,Moderate,0,27,9,2,2017,False,False,False,235.65714285714287,103.25826612823572,284.4285714285714,212.69956679383597,108.07142857142857,34.24016716692618,54.97142857142858,32.363339047226184,4.945714285714286,3.315106117672338,127.55714285714286,48.396758057499675,85.4,251.1,264.5,43.0,237.4,224.9,124.8,110.4,146.3,55.6,1.5,62.5,0.12,4.45,6.85,47.5,167.2,85.6,2
2017-09-28,Delhi,250.5,84.6,33.2,54.4,45.3,7.6,7.57,43.7,138.1,1.85,12.37,3.53,90.5,Good,0,28,9,3,2017,False,False,False,223.77142857142857,94.50981808407921,216.67142857142855,184.34854410676894,108.3714285714286,33.67460538178657,57.98571428571429,29.720499579214607,5.852857142857142,2.977279039020435,121.17142857142858,42.48021948647417,120.4,85.4,251.1,546.3,43.0,237.4,118.5,124.8,110.4,95.0,55.6,1.5,5.18,0.12,4.45,126.6,47.5,167.2,0
2017-09-29,Delhi,332.1,333.5,2.4,92.7,249.0,21.2,1.18,14.6,55.0,12.81,1.12,4.48,355.0,Very Poor,0,29,9,4,2017,False,False,False,218.72857142857143,86.13993874863786,215.5285714285714,183.46839613664255,111.54285714285716,30.3996083934677,49.82857142857143,32.98563901082381,4.921428571428571,3.304942907078367,105.82857142857142,44.45682228431342,250.5,120.4,85.4,84.6,546.3,43.0,54.4,118.5,124.8,43.7,95.0,55.6,7.57,5.18,0.12,138.1,126.6,47.5,4
2017-09-30,Delhi,493.9,294.1,78.2,3.6,12.9,29.3,7.54,82.2,149.2,17.15,25.15,7.82,55.7,Moderate,0,30,9,5,2017,False,False,False,256.84285714285716,135.40117992030036,251.97142857142856,167.1718049820366,92.95714285714287,48.798116669357164,50.728571428571435,33.88911891673169,4.698571428571428,3.016197543107483,109.88571428571427,47.25845351438624,332.1,250.5,120.4,333.5,84.6,546.3,92.7,54.4,118.5,14.6,43.7,95.0,1.18,7.57,5.18,55.0,138.1,126.6,2
2017-10-01,Delhi,34.6,585.6,154.5,104.8,92.3,17.2,6.68,30.1,193.6,18.21,10.19,8.17,257.5,Good,0,1,10,6,2017,False,False,False,224.0,159.05112385645074,303.5,208.0333627089651,87.02857142857144,43.46702636427277,46.1,34.22435779772452,4.674285714285714,2.996608400302232,125.31428571428572,55.00328561614659,493.9,332.1,250.5,294.1,333.5,84.6,3.6,92.7,54.4,82.2,14.6,43.7,7.54,1.18,7.57,149.2,55.0,138.1,0
2017-10-02,Delhi,155.3,573.5,31.4,45.6,40.4,47.0,1.48,10.4,66.3,19.24,1.61,7.07,421.1,Satisfactory,0,2,10,0,2017,False,False,False,210.31428571428572,160.44612209473348,351.5142857142857,228.0571816348655,77.77142857142859,44.54685601647308,47.371428571428574,32.40847184948788,4.25,3.2344757431975495,110.89999999999999,55.416664160400735,34.6,493.9,332.1,585.6,294.1,333.5,104.8,3.6,92.7,30.1,82.2,14.6,6.68,7.54,1.18,193.6,149.2,55.0,1
2017-10-03,Delhi,227.0,336.7,121.5,65.2,89.9,30.6,8.66,95.8,198.7,13.36,13.08,7.18,286.3,Very Poor,0,3,10,1,2017,False,False,False,230.54285714285714,150.7029180998482,393.4714285714286,184.741284993237,69.25714285714287,39.466097566681974,53.11428571428571,37.301940457632526,5.47,3.0205794146156766,132.5,56.04968034401833,155.3,34.6,493.9,573.5,585.6,294.1,45.6,104.8,3.6,10.4,30.1,82.2,1.48,6.68,7.54,66.3,193.6,149.2,4
2017-10-04,Delhi,207.9,243.1,172.1,34.9,44.4,21.1,3.57,3.6,164.0,17.04,12.7,1.68,417.4,Moderate,0,4,10,2,2017,False,False,False,243.04285714285714,143.50128753362998,350.15714285714284,178.3714089303817,57.314285714285724,34.405834222867384,40.05714285714286,36.17650513537101,5.24,3.1064180873368157,137.84285714285713,57.16499095142198,227.0,155.3,34.6,336.7,573.5,585.6,65.2,45.6,104.8,95.8,10.4,30.1,8.66,1.48,6.68,198.7,66.3,193.6,2
2017-10-05,Delhi,450.4,33.4,126.1,19.1,105.1,44.6,7.31,17.0,48.0,2.66,4.81,2.69,104.2,Severe,0,5,10,3,2017,False,False,False,271.59999999999997,163.70121156138916,342.84285714285716,191.6325290509837,52.27142857142859,37.363962775456756,36.24285714285714,37.123571000235486,5.202857142857143,3.0753141535227146,124.97142857142856,66.4817948585853,207.9,227.0,155.3,243.1,336.7,573.5,34.9,65.2,45.6,3.6,95.8,10.4,3.57,8.66,1.48,164.0,198.7,66.3,5
2017-10-06,Delhi,339.9,316.6,147.2,122.9,24.0,32.5,7.81,56.8,75.8,16.52,8.67,6.93,363.2,Good,0,6,10,4,2017,False,False,False,272.7142857142857,164.20742399550065,340.42857142857144,191.87615549520206,56.58571428571429,43.96974067740335,42.271428571428565,36.44341340972854,6.1499999999999995,2.616600848429116,127.94285714285715,63.21787345212977,450.4,207.9,227.0,33.4,243.1,336.7,19.1,34.9,65.2,17.0,3.6,95.8,7.31,3.57,8.66,48.0,164.0,198.7,0
2017-10-07,Delhi,62.4,67.4,45.2,122.0,146.2,14.0,8.24,10.3,50.0,3.48,12.09,3.26,392.0,Good,0,7,10,5,2017,False,False,False,211.07142857142853,147.47573488866706,308.04285714285714,218.30986278790985,73.5,42.95136784783463,32.0,33.3119097821385,6.25,2.690898239126352,113.77142857142857,68.55218728058468,339.9,450.4,207.9,316.6,33.4,243.1,122.9,19.1,34.9,56.8,17.0,3.6,7.81,7.31,3.57,75.8,48.0,164.0,0
2017-10-08,Delhi,421.5,168.6,146.0,92.6,170.0,30.5,6.9,13.9,90.4,2.2,25.88,4.3,305.8,Good,0,8,10,6,2017,False,False,False,266.3428571428571,142.73988997640504,248.4714285714286,184.17393693902173,71.75714285714287,41.698875170395105,29.685714285714287,34.02109289697736,6.281428571428571,2.6980327930514334,99.02857142857142,58.947115119845876,62.4,339.9,450.4,67.4,316.6,33.4,122.0,122.9,19.1,10.3,56.8,17.0,8.24,7.81,7.31,50.0,75.8,48.0,0
2017-10-09,Delhi,400.2,254.6,191.8,141.3,124.8,44.2,5.3,92.3,32.6,14.84,28.45,3.32,83.9,Moderate,0,9,10,0,2017,False,False,False,301.3285714285715,140.9889323586042,202.91428571428574,117.8883996070197,85.42857142857144,47.039760284455646,41.385714285714286,39.864329442557576,6.827142857142857,1.8028284655480773,94.21428571428571,63.282341627856546,421.5,62.4,339.9,168.6,67.4,316.6,92.6,122.0,122.9,13.9,10.3,56.8,6.9,8.24,7.81,90.4,50.0,75.8,2
2017-10-10,Delhi,209.6,6.1,160.3,72.9,153.1,35.5,6.31,17.8,77.6,5.03,0.05,9.4,109.9,Moderate,0,10,10,1,2017,False,False,False,298.84285714285716,142.6612638051276,155.6857142857143,121.52470844196361,86.52857142857144,46.57562718438745,30.24285714285714,32.30381077328481,6.491428571428571,1.6134995978868163,76.91428571428571,43.38138727501408,400.2,421.5,62.4,254.6,168.6,67.4,141.3,92.6,122.0,92.3,13.9,10.3,5.3,6.9,8.24,32.6,90.4,50.0,2
2017-10-11,Delhi,249.5,461.6,131.9,139.3,112.4,15.4,4.75,22.0,110.5,17.94,9.71,2.68,68.9,Very Poor,0,11,10,2,2017,False,False,False,304.7857142857143,139.06252105403806,186.90000000000003,167.1982356366226,101.44285714285716,43.92796592691487,32.871428571428574,30.471172950058588,6.659999999999999,1.2857682528356196,69.27142857142857,27.16264065990348,209.6,400.2,421.5,6.1,254.6,168.6,72.9,141.3,92.6,17.8,92.3,13.9,6.31,5.3,6.9,77.6,32.6,90.4,4
